locus_chr	locus_start	locus_end	locus_name	locus_ngene	locus_width	locus_pheno	locus_mindistgene	locus_nspecialgene	locus_ninteractiongene	locus_hisig_type	gene_tss	gene_end	gene_locusdist_kbp	gene_closestsnp	gene_name	gene_type	gene_prob_selected	gene_signet	gene_mindist	gene_special	gene_signet+	distance_score	special_score	ppi_score	TF_score	total_score	exp_score	gene_hisig_type	ppi_deg	ppi_deg_active_cnt	ppi_deg_active_names	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names
8	122297441	122974510	rs16895033	1	677.069	JT	ZHX2	0.0	1.0	poorsig	122781655	122974510	484.214	rs16895033	ZHX2	protein_coding	1.0	signet	mindist	.	signet+	-26.27857305879346	0.0	88.18989231068268	1.956110425985344	63.86742967787457	1.0	mindist	4	1	ZHX3	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143684452	143713898	222.868	rs56233017	ZNF707	protein_coding	0.0	.	.	.	.	-25.0248054394839	0.0	87.0109342011786	1.956110425985344	63.942239187680045	0.021382072374808072	poorsig	2	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143706694	143708109	200.626	rs56233017	CCDC166	protein_coding	0.0	.	.	.	.	-24.888286234871053	0.0	87.54849166290128	1.956110425985344	64.61631585401557	0.04195633764936719	poorsig	0	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143716340	143722458	190.98	rs56233017	MAPK15	protein_coding	0.0	.	.	.	.	-24.827834033561007	0.0	86.74328622534155	1.956110425985344	63.87156261776589	0.019923028256655196	poorsig	3	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143733779	143738234	173.541	rs56233017	FAM83H	protein_coding	0.0	.	.	.	.	-24.71704729710781	0.0	86.8470477734064	1.956110425985344	64.08611090228393	0.024690647940266715	poorsig	6	1	SOCS6	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143734140	143790645	173.18	rs56233017	IQANK1	protein_coding	0.0	.	.	.	.	-24.71473783151721	0.0	87.54849166290128	1.956110425985344	64.78986425736942	0.049907829842638356	poorsig	0	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143815379	143815773	91.941	rs56233017	SCRIB	protein_coding	0.45	.	.	.	.	-24.207466203072656	0.0	87.21560686995903	1.956110425985344	64.96425109287172	0.059416070482729594	poorsig	24	7	ARHGEF16;CRHR1;KCNJ2:omim;PAM;PRKCA:coloc;SLC4A4;SNTA1:omim	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143829315	143829352	78.005	rs56233017	PUF60	protein_coding	0.0	.	.	.	.	-24.13203395753808	0.0	83.40920125870689	1.956110425985344	61.23327772715416	0.0014241731089954866	poorsig	23	3	AKAP9:omim;PAM;TTN:exome	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143833583	143840973	73.737	rs56233017	NRBP2	protein_coding	0.0	.	.	.	.	-24.110376100344045	0.0	87.279335171699	1.956110425985344	65.1250694973403	0.06978249156273318	poorsig	1	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143857324	143878467	49.996	rs56233017	EPPK1	protein_coding	0.0	.	.	.	.	-24.00578493511024	0.0	85.89266315656776	1.956110425985344	63.84298864744287	0.01936180461706837	poorsig	13	2	KCNJ2:omim;SKI:coloc	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143939597	143976734	32.277	rs56233017	PLEC	protein_coding	0.0	.	mindist	.	.	-23.94951476503984	0.0	85.50553673592967	1.956110425985344	63.51213239687517	0.013907747245015784	mindist	32	8	CASQ2:omim;CAV3:omim;FGFR1;PRKCA:coloc;RYR2:omim;SKI:coloc;SNTA1:omim;SOCS6	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143984358	144012772	77.038	rs56233017	PARP10	protein_coding	0.0	.	.	.	.	-24.127061756214847	0.0	87.279335171699	1.956110425985344	65.1083838414695	0.06862778522909957	poorsig	1	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	143990056	143993415	82.736	rs56233017	GRINA	protein_coding	0.55	signet	.	.	signet+	-24.156880383420688	0.0	88.18989231068268	1.956110425985344	65.98912235324734	0.16557694264148848	poorsig	1	1	KCNJ2:omim	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	144012280	144047114	104.96	rs56233017	SPATC1	protein_coding	0.0	.	.	.	.	-24.283169382385843	0.0	87.279335171699	1.956110425985344	64.9522762152985	0.05870881342273569	poorsig	1	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	144060692	144063965	153.372	rs56233017	OPLAH	protein_coding	0.0	.	.	.	.	-24.58748785209208	0.0	88.18989231068268	1.956110425985344	65.55851488457594	0.1076438969044325	poorsig	1	1	CAV3:omim	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	144078648	144080648	171.328	rs56233017	EXOSC4	protein_coding	0.0	.	.	.	.	-24.70288183714074	0.0	86.05031044754439	1.956110425985344	63.303539036389	0.011289269582987314	poorsig	9	1	SLIT2	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	144082590	144086216	175.27	rs56233017	GPAA1	protein_coding	0.0	.	.	.	.	-24.72810094016753	0.0	87.0109342011786	1.956110425985344	64.23894368699642	0.028767817969910695	poorsig	2	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	144095039	144097525	187.719	rs56233017	CYC1	protein_coding	0.0	.	.	.	.	-24.807250706023567	0.0	87.63654272430392	1.956110425985344	64.7854024442657	0.04968564647240272	poorsig	18	6	ATP1B1;ATP2A2;CACNA1C:omim;CAV3:omim;MYH7B;NDUFB3	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	144099322	144108124	192.002	rs56233017	SHARPIN	protein_coding	0.0	.	.	.	.	-24.834270382120632	0.0	88.02168793707976	1.956110425985344	65.14352798094447	0.0710825320149905	poorsig	5	2	MAP3K7;SKI:coloc	0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	144104461	144107611	197.141	rs56233017	MAF1	protein_coding	0.0	.	.	.	.	-24.86652401506576	0.0	87.279335171699	1.956110425985344	64.36892158261858	0.0327608834635004	poorsig	1	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	144107726	144118328	200.406	rs56233017	WDR97	protein_coding	0.0	.	.	.	.	-24.88691518257832	0.0	87.54849166290128	1.956110425985344	64.61768690630831	0.042013901434759	poorsig	0	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	144137774	144140851	230.454	rs56233017	HGH1	protein_coding	0.0	.	.	.	.	-25.07034188076532	0.0	86.21023921687735	1.956110425985344	63.096007762097386	0.00917352305316041	poorsig	5	0		0	0	.	0	0	.
8	143684452	144261927	rs56233017	22	577.475	HR	PLEC	0.0	18.0	poorsig	144148016	144261927	240.696	rs56233017	MROH1	protein_coding	0.0	.	.	.	.	-25.13093303079099	0.0	87.54849166290128	1.956110425985344	64.37366905809563	0.03291678473025487	poorsig	0	0		0	0	.	0	0	.
9	17134982	17797124	rs7861565	2	662.142	JT	CNTLN	0.0	1.0	poorsig	17134982	17503923	211.873	rs7861565	CNTLN	protein_coding	0.0	.	mindist	.	.	-24.957855879503573	0.0	87.71297750601043	1.956110425985344	64.7112320524922	0.41244526673035387	mindist	0	0		0	0	.	0	0	.
9	17134982	17797124	rs7861565	2	662.142	JT	CNTLN	0.0	1.0	poorsig	17579082	17797124	232.227	rs7861565	SH3GL2	protein_coding	1.0	signet	.	.	signet+	-25.080904789741528	0.0	88.18989231068268	1.956110425985344	65.0650979469265	0.5875547332696462	poorsig	5	2	CALM1:omim;CHRM2	0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35673928	35681159	235.593	rs748802	CA9	protein_coding	0.0	.	.	.	.	-25.10087354386128	0.0	85.36776976661724	1.9741527886832344	62.2410490114392	0.003970886509125985	poorsig	15	2	ATP1B1;CAND2	1	1	SP3	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35684802	35690056	224.719	rs748802	TPM2	protein_coding	0.0	.	.	.	.	-25.035966951315554	0.0	87.05587605376448	1.956110425985344	63.97601952843426	0.022510005264958385	poorsig	11	3	AKAP9:omim;FARS2;MYH7	0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35696948	35732195	212.573	rs748802	TLN1	protein_coding	0.0	.	.	.	.	-24.96215053656244	0.0	86.10678786894177	1.956110425985344	63.10074775836468	0.009381016431768578	poorsig	18	4	CAV3:omim;KANK4;KCNQ1:exome,omim;NRAP:exome	0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35732598	35736999	176.923	rs748802	CREB3	protein_coding	0.0	.	.	.	.	-24.738656509392925	0.0	85.36776976661724	1.956110425985344	62.58522368320966	0.005602226139099395	poorsig	11	2	GJA1;PMP22	0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35736866	35749228	172.655	rs748802	GBA2	protein_coding	0.0	.	.	.	.	-24.71137826455646	0.0	87.279335171699	1.956110425985344	64.52406733312789	0.0389394429113044	poorsig	1	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35749287	35758585	160.234	rs748802	RGP1	protein_coding	0.0	.	.	.	.	-24.631644987871905	0.0	86.74328622534155	1.956110425985344	64.06775166345498	0.02467256811517984	poorsig	3	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35754276	35756613	155.245	rs748802	MSMP	protein_coding	0.0	.	.	.	.	-24.59954174216156	0.0	87.54849166290128	1.956110425985344	64.90506034672507	0.056997118111192735	poorsig	0	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35791003	35809732	118.518	rs748802	NPR2	protein_coding	0.0	.	.	.	.	-24.365832216395905	0.0	87.0109342011786	1.956110425985344	64.60121241076804	0.04206233863769263	poorsig	1	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35811074	35812272	98.447	rs748802	SPAG8	protein_coding	0.0	.	.	.	.	-24.24476207558106	0.0	85.15307138574	1.956110425985344	62.864419736144285	0.007406515579462253	poorsig	8	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35813770	35815354	95.751	rs748802	HINT2	protein_coding	0.0	.	.	.	.	-24.22916726060298	0.0	84.10767439028267	1.956110425985344	61.83461755566504	0.00264470073712067	poorsig	11	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35814451	35865518	95.07	rs748802	TMEM8B	protein_coding	1.0	signet	.	.	signet+	-24.225258598611408	0.0	88.18989231068268	1.956110425985344	65.92074413805662	0.15738334205145815	poorsig	1	1	CHRM2	0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35828732	35828747	80.789	rs748802	FAM221B	protein_coding	0.0	.	.	.	.	-24.14655298588673	0.0	87.54849166290128	1.956110425985344	65.3580491029999	0.08965683726800656	poorsig	0	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35869463	35870401	40.058	rs748802	OR13J1	protein_coding	0.0	.	.	.	.	-23.97161686529752	0.0	87.54849166290128	1.956110425985344	65.53298522358912	0.1067965458706189	poorsig	0	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35906202	35907136	3.319	rs748802	HRCT1	protein_coding	0.0	.	.	.	.	-23.907724935484463	0.0	87.54849166290128	1.956110425985344	65.59687715340216	0.11384268210189465	poorsig	0	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35909490	35937153	0.031	rs748802	SPAAR	protein_coding	0.0	.	mindist	.	.	-23.90726881177899	0.0	87.54849166290128	1.956110425985344	65.59733327710764	0.11389462029211568	mindist	0	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	35957108	35958154	47.587	rs748802	OR2S2	protein_coding	0.0	.	.	.	.	-23.996922479540608	0.0	87.54849166290128	1.956110425985344	65.50767960934601	0.10412790192479797	poorsig	0	0		0	0	.	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	36036913	36124455	127.392	rs748802	RECK	protein_coding	0.0	.	.	.	.	-24.421400472480418	0.0	87.54849166290128	1.9741527886832344	65.10124397910411	0.06935126167673518	poorsig	0	0		1	1	SP3	0	0	.
9	35673928	36163913	rs748802	18	489.985	HR	SPAAR	0.0	12.0	poorsig	36136536	36163913	227.015	rs748802	GLIPR2	protein_coding	0.0	.	.	.	.	-25.049766736802656	0.0	87.38193078225001	1.956110425985344	64.2882744714327	0.030759990377467926	poorsig	4	1	CAV1:coloc	0	0	.	0	0	.
9	96249786	96655317	rs10820614	6	405.531	HR	HABP4	0.0	3.0	poorsig	96249786	96302176	184.026	rs10820614	HSD17B3	protein_coding	0.0	.	.	.	.	-24.783860090088584	0.0	87.65005191140821	1.956110425985344	64.82230224730498	0.08523056814686718	poorsig	2	0		0	0	.	0	0	.
9	96249786	96655317	rs10820614	6	405.531	HR	HABP4	0.0	3.0	poorsig	96364537	96383711	69.275	rs10820614	SLC35D2	protein_coding	0.0	.	.	.	.	-24.08856760020414	0.0	88.18989231068268	1.956110425985344	66.05743513646388	0.29309390123786266	poorsig	0	0		0	0	.	0	0	.
9	96249786	96655317	rs10820614	6	405.531	HR	HABP4	0.0	3.0	poorsig	96385941	96418370	47.871	rs10820614	ZNF367	protein_coding	1.0	signet	.	.	signet+	-23.99794854915844	0.0	88.18989231068268	1.956110425985344	66.14805418750959	0.320894397983374	poorsig	0	0		0	0	.	0	0	.
9	96249786	96655317	rs10820614	6	405.531	HR	HABP4	0.0	3.0	poorsig	96450201	96491336	16.389	rs10820614	HABP4	protein_coding	0.0	.	mindist	.	.	-23.91833259731729	0.0	87.48364585732662	1.956110425985344	65.52142368599468	0.17148256321905903	mindist	6	1	PRKCA:coloc	0	0	.	0	0	.
9	96249786	96655317	rs10820614	6	405.531	HR	HABP4	0.0	3.0	poorsig	96619830	96619843	186.018	rs10820614	CDC14B	protein_coding	0.0	.	.	.	.	-24.796487206803	0.0	85.78424654092797	1.956110425985344	62.94386976011031	0.013025743432483803	poorsig	9	0		0	0	.	0	0	.
9	96249786	96655317	rs10820614	6	405.531	HR	HABP4	0.0	3.0	poorsig	96654748	96655317	220.936	rs10820614	PRXL2C	protein_coding	0.0	.	.	.	.	-25.01312126220629	0.0	88.18989231068268	1.956110425985344	65.13288147446173	0.11627282598035327	poorsig	0	0		0	0	.	0	0	.
9	125516460	125967377	rs10739663	2	450.917	HR	MAPKAP1	0.0	2.0	poorsig	125707231	125707234	190.771	rs10739663	MAPKAP1	protein_coding	0.66	signet	mindist	.	signet+	-24.826516926354767	0.0	88.18989231068268	1.956110425985344	65.31948581031325	0.5211794148621913	mindist	10	4	PRKCA:coloc;SH3PXD2A;SIPA1L1;STK38	0	0	.	0	0	.
9	125516460	125967377	rs10739663	2	450.917	HR	MAPKAP1	0.0	2.0	poorsig	125747345	125967377	230.885	rs10739663	PBX3	protein_coding	0.34	.	.	.	.	-25.07291244222517	0.0	88.35151944368839	1.956110425985344	65.23471742744856	0.4788205851378088	poorsig	7	3	AGTRAP;CAV3:omim;MEIS1	0	0	.	0	0	.
10	18140737	18543557	locus_CACNB2	1	402.82		CACNB2	1.0	1.0	.	18140737	18543557	201.41		CACNB2	omim	1.0	signet	mindist	omim	signet+	-24.893169101900305	2.6845129491943647	88.18989231068268	1.956110425985344	67.93734658396208	1.0	.	4	4	CACNA1C:omim;CACNA1D;CACNA2D1:omim;KCNH2:exome,omim	0	0	.	0	0	.
10	18406963	18659285	rs7909027	1	252.322	QRS	NSUN6	0.0	0.0	poorsig	18651587	18659285	244.624	rs7909027	NSUN6	protein_coding	1.0	signet	mindist	.	signet+	-25.15389339686068	0.0	88.18989231068268	1.956110425985344	64.99210933980734	1.0	mindist	0	0		0	0	.	0	0	.
10	52314281	52464217	rs1733724	1	149.936	QRS	DKK1	0.0	0.0	poorsig	52314281	52318042	149.936	rs1733724	DKK1	protein_coding	1.0	signet	mindist	.	signet+	-24.56538144184643	0.0	88.18989231068268	1.956110425985344	65.5806212948216	1.0	mindist	0	0		0	0	.	0	0	.
10	75431624	76560168	rs12764182	1	1128.544	QRS	LRMDA	0.0	0.0	poorsig	75431624	76560168	699.864	rs12764182	LRMDA	protein_coding	1.0	signet	mindist	.	signet+	-26.96539731327457	0.0	88.18989231068268	1.956110425985344	63.180605423393445	1.0	mindist	0	0		0	0	.	0	0	.
10	95561378	95877266	rs12359272	4	315.888	PR	ALDH18A1	0.0	3.0	poorsig	95561378	95561414	44.028	rs12359272	SORBS1	protein_coding	1.0	signet	.	.	signet+	-23.98449856129592	0.0	88.18989231068268	1.956110425985344	66.1615041753721	0.5591259186502641	poorsig	10	3	CAV3:omim;PAM;SNTA1:omim	0	0	.	0	0	.
10	95561378	95877266	rs12359272	4	315.888	PR	ALDH18A1	0.0	3.0	poorsig	95605941	95656711	0.535	rs12359272	ALDH18A1	protein_coding	0.0	.	mindist	.	.	-23.907280627207577	0.0	85.58047723022189	1.956110425985344	63.629307028999655	0.044441670691960554	mindist	12	1	AGTRAP	0	0	.	0	0	.
10	95561378	95877266	rs12359272	4	315.888	PR	ALDH18A1	0.0	3.0	poorsig	95693952	95694143	88.546	rs12359272	TCTN3	protein_coding	0.0	.	.	.	.	-24.188489051279568	0.0	83.61630243140606	1.956110425985344	61.38392380611183	0.004705793153258743	poorsig	21	2	ATP2A2;TP53I11	0	0	.	0	0	.
10	95561378	95877266	rs12359272	4	315.888	PR	ALDH18A1	0.0	3.0	poorsig	95711779	95877266	106.373	rs12359272	ENTPD1	protein_coding	0.0	.	.	.	.	-24.291626556422283	0.0	88.141209793209	1.956110425985344	65.80569366277206	0.39172661750451654	poorsig	0	0		0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102065349	102068036	224.9	rs2485376	HPS6	protein_coding	0.0	.	.	.	.	-25.037056644635985	0.0	87.44336914241829	1.9298622459418635	64.33617474372417	0.010864551043716166	poorsig	1	0		0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102106489	102120368	183.76	rs2485376	LDB1	protein_coding	0.0	.	.	.	.	-24.782172178765816	0.0	88.08638880028481	1.9298622459418635	65.23407886746085	0.02666653518039026	poorsig	2	1	LMO4	0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102132994	102150333	157.255	rs2485376	PPRC1	protein_coding	0.0	.	.	.	.	-24.612477410454098	0.0	87.44336914241829	1.9298622459418635	64.76075397790606	0.016611322243145824	poorsig	1	0		0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102152176	102163871	138.073	rs2485376	NOLC1	protein_coding	0.0	.	.	.	.	-24.489276627578324	0.0	84.37742180080744	1.9298622459418635	61.81800741917098	0.0008757610203960507	poorsig	16	1	CAMKV	0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102226299	102229589	63.95	rs2485376	ELOVL3	protein_coding	0.0	.	.	.	.	-24.06375049183814	0.0	87.71297750601043	1.9298622459418635	65.57908926011416	0.03765327018252355	poorsig	0	0		0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102232083	102241512	58.166	rs2485376	PITX3	protein_coding	0.99	signet	.	coloc	signet+	-24.03841456401453	2.425762480924711	88.18989231068268	1.956110425985344	68.5333506535782	0.7224738325274359	coloc	5	2	CAVIN2;TFPI	0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102245521	102382899	44.728	rs2485376	GBF1	protein_coding	0.01	.	mindist	.	.	-23.98687783076027	0.0	87.80994651627753	1.9298622459418635	65.75293093145913	0.044802389688366764	mindist	19	6	ARHGEF16;FERMT2;MRTFB;NACA:exome;PARVA;STK38	0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102394110	102402524	103.861	rs2485376	NFKB2	protein_coding	0.0	.	.	.	.	-24.276620810095377	0.0	85.75113570660034	1.956110425985342	63.4306253224903	0.0043927518257671225	poorsig	19	4	CALM1:omim;CALM2:omim;CALM3:omim;ZHX2	0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102419189	102423136	128.94	rs2485376	FBXL15	protein_coding	0.0	.	.	.	.	-24.43118114548934	0.0	87.44336914241829	1.9298622459418635	64.94205024287082	0.019913159421959203	poorsig	1	0		0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102419727	102421539	129.478	rs2485376	PSD	protein_coding	0.0	.	.	.	.	-24.43458552851681	0.0	87.71297750601043	1.9298622459418635	65.20825422343549	0.025986697467684006	poorsig	0	0		0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102424304	102432584	134.055	rs2485376	CUEDC2	protein_coding	0.0	.	.	.	.	-24.463644807402577	0.0	88.08638880028481	1.9298622459418635	65.5526062388241	0.036669186101450514	poorsig	2	1	PAM	0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102449837	102451543	159.588	rs2485376	C10orf95	protein_coding	0.0	.	.	.	.	-24.6274891799744	0.0	87.71297750601043	1.9298622459418635	65.01535057197789	0.021427628050788104	poorsig	0	0		0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102461395	102477045	171.146	rs2485376	MFSD13A	protein_coding	0.0	.	.	.	.	-24.70171602962036	0.0	87.71297750601043	1.9298622459418635	64.94112372233194	0.019894718015250987	poorsig	0	0		0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102502709	102502712	212.46	rs2485376	ACTR1A	protein_coding	0.0	.	.	.	.	-24.96145754598152	0.0	86.58601009144175	1.9298622459418635	63.554414791402095	0.004971617993795525	poorsig	10	2	CAV3:omim;GJA1	0	0	.	0	0	.
10	102065349	102633535	rs2485376	15	568.186	QT	GBF1	1.0	11.0	coloc	102503972	102633535	213.723	rs2485376	SUFU	protein_coding	0.0	.	.	.	.	-24.969196719362067	0.0	86.90642335789725	1.9298622459418635	63.86708888447705	0.006796579237329927	poorsig	3	0		0	0	.	0	0	.
10	103763117	104029233	rs12257568	3	266.116	PR	SH3PXD2A	0.0	3.0	poorsig	103855576	103855584	92.459	rs12257568	SH3PXD2A	protein_coding	0.66	signet	mindist	.	signet+	-24.210392282687625	0.0	88.18989231068268	1.956110425985344	65.9356104539804	0.48358778177633643	mindist	9	2	MAPKAP1;SIPA1L1	0	0	.	0	0	.
10	103763117	104029233	rs12257568	3	266.116	PR	SH3PXD2A	0.0	3.0	poorsig	103877569	103918184	114.452	rs12257568	STN1	protein_coding	0.34	.	.	.	.	-24.34071546229852	0.0	87.70737160413651	1.956110425985344	65.32276656782334	0.2620116496591141	poorsig	5	0		0	0	.	0	0	.
10	103763117	104029233	rs12257568	3	266.116	PR	SH3PXD2A	0.0	3.0	poorsig	103967140	104029233	204.023	rs12257568	SLK	protein_coding	0.0	.	.	.	.	-24.909408184198824	0.0	88.24658542530348	1.956110425985344	65.29328766709	0.2544005685645494	poorsig	3	0		0	0	.	0	0	.
10	110497907	111017307	rs2419577	6	519.4	QRS	RBM20	0.0	5.0	poorsig	110497907	110511533	233.955	rs2419577	DUSP5	protein_coding	0.0	.	.	.	.	-25.0911700439593	0.0	86.74372873020678	1.956110425985344	63.60866911223283	0.05031870192199066	poorsig	4	0		0	0	.	0	0	.
10	110497907	111017307	rs2419577	6	519.4	QRS	RBM20	0.0	5.0	poorsig	110567684	110606048	164.178	rs2419577	SMC3	protein_coding	0.0	.	.	.	.	-24.65700375267866	0.0	82.79158307089695	1.956110425985344	60.09068974420363	0.0014924177375817045	poorsig	21	2	AKAP9:omim;CAMK2D:coloc	0	0	.	0	0	.
10	110497907	111017307	rs2419577	6	519.4	QRS	RBM20	0.0	5.0	poorsig	110644336	110839468	87.526	rs2419577	RBM20	protein_coding	1.0	signet	mindist	.	signet+	-24.18285805383304	0.0	88.18989231068268	1.956110425985344	65.963144682835	0.5299869513765201	mindist	2	1	RYR2:omim	0	0	.	0	0	.
10	110497907	111017307	rs2419577	6	519.4	QRS	RBM20	0.0	5.0	poorsig	110871795	110900006	139.933	rs2419577	PDCD4	protein_coding	0.0	.	.	.	.	-24.501173245923464	0.0	87.279335171699	1.956110425985344	64.73427235176088	0.15508603929287845	poorsig	2	0		0	0	.	0	0	.
10	110497907	111017307	rs2419577	6	519.4	QRS	RBM20	0.0	5.0	poorsig	110919180	110919201	187.318	rs2419577	BBIP1	protein_coding	0.0	.	.	.	.	-24.80471489477575	0.0	87.81795870722344	1.956110425985344	64.96935423843303	0.19618575535050758	poorsig	0	0		0	0	.	0	0	.
